,Chord,Chromagram
10,Am,"[[0.01048405 0.0089981  0.01245832 ... 0.34178334 0.5392914  0.7826538 ]
 [0.00734778 0.00525917 0.00865209 ... 0.12516497 0.17154378 0.42540163]
 [0.01244453 0.00971139 0.01151688 ... 0.01281733 0.05287652 0.24777241]
 ...
 [1.         1.         1.         ... 1.         1.         0.86802524]
 [0.76707447 0.77860224 0.79329515 ... 0.50099677 0.6123625  1.        ]
 [0.10648677 0.10001628 0.13595757 ... 0.19206116 0.42980844 0.9009661 ]]"
11,Am,"[[0.01054459 0.00848055 0.01264342 0.06521018 0.13292466 0.17934209
  0.15454234 0.917568   0.14202286 0.03307931 0.00240347 0.00877985
  0.8036189  1.         1.         1.         1.         0.6496162
  0.15474387 0.16636159 0.16179991 0.12631434 0.10989363 0.1197016
  0.1262337  0.12621741 0.14589071 0.1581732  0.16635376 0.18084495
  0.19409274 0.20221238 0.22495796 0.25622374 0.26374468 0.2707965
  0.28137612 0.24685012 0.21416984 0.20248035 0.17576621 0.14809951
  0.14004803 0.12284195 0.10577264 0.10021825 0.09131579 0.07678816
  0.07712773 0.07555458 0.06386692 0.0638174  0.06738899 0.06065414
  0.06059256 0.06430934 0.05644765 0.05981405 0.06675929 0.06714102
  0.0634184  0.07264505 0.06163858 0.07237491 0.05506743 0.07327561
  0.06030449 0.11842648 0.2343227  0.10767575 0.18997456 0.06210349
  0.05742465 0.05690693 0.07260603 0.19737053]
 [0.0061575  0.00538336 0.00637479 0.05942047 0.1323585  0.19148761
  0.14311096 0.9593486  0.21739158 0.05415526 0.00472717 0.00889671
  0.64919704 0.64203036 0.55282134 0.5772825  0.5096989  0.36667413
  0.09166514 0.08753828 0.07664244 0.06400842 0.06270955 0.0590279
  0.06030123 0.06123061 0.06777381 0.07656584 0.07802738 0.07969517
  0.08768281 0.09444659 0.10303015 0.1120517  0.11867827 0.11843973
  0.11979017 0.10430455 0.08763752 0.08090714 0.06984331 0.05950807
  0.05310431 0.0467651  0.04106363 0.034789   0.03173333 0.0280355
  0.02534026 0.02319847 0.02024272 0.01897996 0.01774847 0.01630281
  0.01479562 0.01390941 0.01402618 0.01171428 0.01266528 0.00954439
  0.01212739 0.01077202 0.01258667 0.01032723 0.00906366 0.01217049
  0.00650057 0.0206455  0.07260977 0.09979942 0.09158871 0.0207686
  0.02003323 0.01136817 0.01827428 0.07968271]
 [0.01121962 0.01099052 0.01251946 0.05926165 0.12324657 0.17940532
  0.1482749  0.956915   0.36357057 0.09642476 0.01040462 0.00966568
  0.19399405 0.07230133 0.02412023 0.02577326 0.02111173 0.02413537
  0.00650017 0.01545016 0.01843299 0.00997569 0.01550505 0.01723473
  0.01751619 0.01831932 0.02134767 0.02564902 0.02591031 0.02896717
  0.03283906 0.03788343 0.04075148 0.04621769 0.05168658 0.05622935
  0.05839225 0.05311675 0.04880164 0.04798069 0.04322901 0.03736099
  0.03326004 0.034438   0.03134202 0.02712141 0.02661201 0.02755018
  0.0264274  0.02426939 0.02387207 0.02450883 0.02426024 0.02347745
  0.02256949 0.02236779 0.02222611 0.0209684  0.01870294 0.01922241
  0.01985245 0.01828921 0.01408377 0.00694742 0.01162848 0.01370617
  0.00639546 0.00795676 0.02998642 0.08702266 0.05314648 0.01594754
  0.01203024 0.0105215  0.01123116 0.04629161]
 [0.03821967 0.03710938 0.03424427 0.07067879 0.13482647 0.18300308
  0.13818228 1.         0.74049747 0.339548   0.123284   0.13288954
  0.17071602 0.04006313 0.02799977 0.02530595 0.02629802 0.01956
  0.00434612 0.03263237 0.08236616 0.07288823 0.08454112 0.10444904
  0.11147428 0.11071667 0.12419198 0.14316998 0.15495276 0.16897334
  0.18961534 0.21378802 0.23585388 0.2704558  0.2998362  0.31802136
  0.32532358 0.30897883 0.28573546 0.26880965 0.2478992  0.2288478
  0.21283412 0.20870602 0.19970864 0.19075625 0.18974063 0.19269411
  0.19467397 0.1939706  0.19532233 0.19913848 0.20218486 0.20634244
  0.20621707 0.2034165  0.20238182 0.19866906 0.1877192  0.17951198
  0.17148912 0.15018922 0.10961723 0.07624663 0.06274538 0.03480642
  0.023674   0.01142315 0.03431544 0.0612285  0.05420243 0.05105054
  0.03989642 0.03988462 0.04277571 0.09655185]
 [0.06270185 0.06136927 0.06039341 0.10913238 0.1697997  0.19784002
  0.15963948 0.9274252  1.         1.         1.         1.
  1.         0.25232673 0.1967314  0.18869527 0.17237693 0.10782785
  0.02550242 0.08929623 0.24956773 0.2583763  0.27470392 0.34448668
  0.37706816 0.36934227 0.411933   0.46390495 0.50815517 0.5430588
  0.59896815 0.66247237 0.7232553  0.8066106  0.87161857 0.8953509
  0.89187855 0.8407061  0.77274275 0.71905214 0.6752574  0.64660305
  0.62539726 0.62020206 0.6220079  0.6278036  0.64633685 0.6726498
  0.70581144 0.7336627  0.7591148  0.78946733 0.81852126 0.8544401
  0.8752023  0.87307066 0.88280165 0.8730397  0.84188837 0.7987137
  0.7522408  0.6617898  0.53998345 0.4145689  0.26965243 0.12614249
  0.05752246 0.01854156 0.06962109 0.1299308  0.24240306 0.27446568
  0.17808686 0.18784143 0.20762709 0.28760257]
 [0.11192641 0.12673369 0.1240337  0.21189956 0.27489763 0.35267442
  0.29763338 0.8412631  0.6486048  0.55475354 0.5495086  0.49441418
  0.50758374 0.12652238 0.09183513 0.08875716 0.08735522 0.08735173
  0.02257314 0.07595871 0.18802586 0.15624839 0.1629648  0.20417765
  0.21209967 0.19864035 0.22429666 0.24310763 0.2709241  0.29000917
  0.31080127 0.3597398  0.38678637 0.4327758  0.48294348 0.5086255
  0.50914085 0.471206   0.43995273 0.41181535 0.38819587 0.3687772
  0.35339344 0.34961587 0.3473924  0.3434642  0.35255793 0.36507174
  0.37810683 0.38950092 0.40320227 0.41600397 0.42726472 0.44469485
  0.45453978 0.45151263 0.45775747 0.44848034 0.42901248 0.4098867
  0.38980353 0.34069318 0.2728175  0.2026361  0.14177087 0.07846639
  0.03961975 0.02934066 0.08677452 0.08045883 0.11023369 0.09793509
  0.06311246 0.07141446 0.08549464 0.18899244]
 [0.18296252 0.26420006 0.3374055  0.42810684 0.4380838  0.54892683
  0.46179166 0.7180453  0.24303328 0.0949408  0.04056659 0.02862659
  0.12171007 0.04305331 0.00943475 0.00417908 0.02157178 0.1326192
  0.03781116 0.05864022 0.04725366 0.02143236 0.02117754 0.03362374
  0.04200173 0.03218468 0.02834595 0.03124473 0.04281669 0.05009562
  0.05006536 0.05784897 0.0631809  0.07596095 0.08629852 0.09351169
  0.10033362 0.09436452 0.08978803 0.08340894 0.07629284 0.07153431
  0.0664432  0.06076826 0.05794181 0.05626654 0.05474436 0.054386
  0.0533567  0.05374417 0.05435168 0.05428141 0.05527485 0.05663103
  0.05695611 0.05848963 0.06019281 0.05854774 0.05918711 0.0603906
  0.06156603 0.06144586 0.05606362 0.04933839 0.04955632 0.04980536
  0.0575497  0.10296287 0.12576224 0.10957839 0.0788444  0.0412099
  0.03121477 0.04245254 0.04916226 0.16570555]
 [0.3892047  0.50766313 0.515912   0.61920273 0.5449755  0.5874484
  0.4999206  0.65628767 0.18375172 0.11487502 0.06086766 0.02233844
  0.18311752 0.10159978 0.02197311 0.00353063 0.02713446 0.36040276
  0.15203346 0.01910566 0.03238674 0.01835425 0.03115947 0.04813565
  0.05094505 0.04416183 0.03006075 0.03564505 0.0579504  0.07062752
  0.07113513 0.07584934 0.08561372 0.10241545 0.11301584 0.12206472
  0.13040431 0.12827832 0.1218239  0.11243076 0.10075724 0.09450644
  0.08728151 0.07755231 0.07418265 0.07336348 0.07080036 0.07060103
  0.06829531 0.07014947 0.07170495 0.07254149 0.07561205 0.07885873
  0.08076619 0.08732277 0.09353361 0.09383071 0.10194167 0.10976291
  0.11554377 0.1241919  0.12790373 0.13257942 0.13842134 0.13985077
  0.15553308 0.23994622 0.24172135 0.24034268 0.1942696  0.13653103
  0.10795762 0.13115323 0.13991703 0.3002345 ]
 [0.704982   0.73671204 0.87181145 0.9321029  0.74136597 0.863755
  0.81139237 0.62229794 0.19244015 0.12399481 0.07224845 0.03180254
  0.21824695 0.1118556  0.02536851 0.00568234 0.04692869 0.7649452
  0.45243612 0.1815842  0.19618276 0.22151749 0.282331   0.24520867
  0.24291176 0.25909814 0.24505603 0.26303032 0.29459962 0.327053
  0.34450677 0.36371642 0.39251307 0.4273172  0.4577447  0.48190457
  0.49282998 0.48711738 0.46775907 0.44233897 0.41595736 0.3937239
  0.37520903 0.3547834  0.34511858 0.3399746  0.33491403 0.33296427
  0.33157665 0.33297664 0.3371451  0.34220287 0.34976587 0.35792583
  0.36535582 0.38211778 0.39786425 0.40548965 0.42526793 0.44437885
  0.46561506 0.47978672 0.4973552  0.51001686 0.52996755 0.53320575
  0.55937743 0.5960988  0.61175835 0.62817204 0.57529896 0.5123089
  0.492924   0.5072377  0.51206166 0.6305476 ]
 [1.         1.         1.         1.         1.         1.
  1.         0.5992407  0.15699105 0.07149043 0.03681042 0.03128956
  0.21285757 0.06251139 0.00972051 0.00774478 0.05214745 1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.        ]
 [0.93234545 0.95162153 0.9124671  0.9130313  0.9252761  0.84158343
  0.90568334 0.7002943  0.11694867 0.03179948 0.01516698 0.01778269
  0.21536866 0.03573734 0.01307093 0.01020416 0.05624945 0.5116165
  0.42071408 0.60576594 0.61875516 0.5013722  0.4313707  0.5131087
  0.575583   0.5761355  0.59651726 0.59727794 0.6154099  0.61898774
  0.630555   0.64111525 0.6527346  0.67222285 0.68394196 0.6897069
  0.68704873 0.6766046  0.65843517 0.63990635 0.6246789  0.61396545
  0.59583145 0.5862704  0.5759316  0.5774381  0.57282215 0.5699843
  0.5685855  0.57205606 0.57268846 0.5732325  0.58133847 0.5872295
  0.59444785 0.6089596  0.6047637  0.62896496 0.63533753 0.6615545
  0.6588008  0.6992448  0.6834128  0.71935767 0.7007934  0.7408965
  0.72485524 0.8321486  0.88605785 0.67424977 0.8034156  0.69184226
  0.7070466  0.7179781  0.7173419  0.83422524]
 [0.27892733 0.23119085 0.24216102 0.32745546 0.35583058 0.32640293
  0.33581635 0.85582995 0.11016473 0.02836645 0.00584209 0.00806176
  0.4628778  0.28208965 0.17898372 0.17137189 0.21612202 0.22533639
  0.04066489 0.05532324 0.06559852 0.04216679 0.03236313 0.06436585
  0.09250318 0.11305355 0.13528085 0.14765751 0.17402631 0.20147572
  0.22555195 0.24842559 0.2809036  0.32416433 0.3537153  0.3766541
  0.39398295 0.37644523 0.35045815 0.3284999  0.30205545 0.27477995
  0.25604922 0.23381263 0.21898514 0.21556962 0.20930788 0.19910373
  0.20019789 0.20254368 0.19919354 0.20169948 0.21141408 0.21702145
  0.22413129 0.24340469 0.24727783 0.26089716 0.27464977 0.29763943
  0.30486006 0.33764434 0.32712418 0.36512294 0.3390529  0.38836795
  0.36984736 0.48758897 0.5862603  0.3542187  0.4982023  0.30534837
  0.32365158 0.32642552 0.3579782  0.49737668]]"
12,Am,"[[0.4650046  0.34259263 0.33900583 ... 0.34071866 0.3909359  0.5160656 ]
 [0.19065888 0.17349851 0.45135558 ... 0.24443753 0.28423512 0.4554146 ]
 [0.09112559 0.20900917 0.56167126 ... 0.3812041  0.5958694  0.6422516 ]
 ...
 [1.         0.9312311  0.42255312 ... 0.2784497  0.15109502 0.40546012]
 [0.97980684 1.         0.46326303 ... 0.35429457 0.28072292 0.573345  ]
 [0.66741467 0.61587596 0.37223083 ... 0.3620429  0.4101633  0.68831456]]"
13,Am,"[[0.01425653 0.00930292 0.03093556 ... 0.561918   0.98444    0.01161445]
 [0.00958484 0.00555427 0.02787172 ... 0.44869927 0.81204    0.0076296 ]
 [0.01013505 0.00812309 0.0382269  ... 0.2998138  0.647472   0.01074565]
 ...
 [1.         0.9199863  0.9739252  ... 0.5080935  0.5434788  1.        ]
 [0.9928292  1.         1.         ... 0.44426572 0.73235565 0.7379652 ]
 [0.21405967 0.239063   0.31002405 ... 0.6113646  1.         0.17556629]]"
14,Am,"[[0.34349176 0.5017689  0.34926286 ... 0.         0.         0.        ]
 [0.195125   0.11496371 0.0566726  ... 0.         0.         0.        ]
 [0.6764889  0.4672201  0.13732082 ... 0.         0.         0.        ]
 ...
 [0.08295424 0.09711488 0.09026085 ... 0.         0.         0.        ]
 [0.2801837  0.44452175 0.3392379  ... 0.         0.         0.        ]
 [0.45321548 1.         1.         ... 0.         0.         0.        ]]"
15,Am,"[[0.3176319  0.3791123  0.5350111  ... 0.02044767 0.01818594 0.02582285]
 [0.3769582  0.44642693 0.5528803  ... 0.1774995  0.17613871 0.18055536]
 [0.3659763  0.42099643 0.513574   ... 0.67367    0.67508763 0.6742003 ]
 ...
 [0.8755621  0.9175944  0.91836816 ... 0.14409758 0.09783708 0.07945692]
 [0.91801983 1.         1.         ... 0.06016899 0.04335166 0.04405868]
 [0.4933144  0.51092446 0.5625422  ... 0.01365815 0.01012327 0.02119779]]"
16,Am,"[[0.36613086 0.42178136 0.33026046 ... 0.01788318 0.04510327 0.32321852]
 [0.37928075 0.37053004 0.24312656 ... 0.11899159 0.12101492 0.15553366]
 [0.5574311  0.56103516 0.36486703 ... 0.50902504 0.49351597 0.10386349]
 ...
 [0.95654565 0.92746896 0.89995736 ... 0.1009234  0.20979637 0.7576659 ]
 [1.         1.         1.         ... 0.04490997 0.16943873 0.6981211 ]
 [0.5197044  0.57265115 0.61016744 ... 0.01653462 0.11740789 0.5209251 ]]"
17,Am,"[[0.21203522 0.21656746 0.3671319  ... 0.         0.         0.        ]
 [0.18364806 0.16683298 0.28609905 ... 0.         0.         0.        ]
 [0.34590104 0.35302797 0.46113658 ... 0.         0.         0.        ]
 ...
 [0.46849313 0.5615999  1.         ... 0.         0.         0.        ]
 [0.49220994 0.50008756 0.63297385 ... 0.         0.         0.        ]
 [0.28131607 0.2906287  0.36539418 ... 0.         0.         0.        ]]"
18,Am,"[[0.01586201 1.         1.         ... 0.74781746 0.01260091 0.01269551]
 [0.01007169 0.9157229  0.76832116 ... 0.76956815 0.00918117 0.0080396 ]
 [0.0157953  0.512039   0.23248716 ... 0.6179088  0.01205217 0.0101989 ]
 ...
 [0.9854188  0.24862899 0.15844172 ... 1.         1.         0.89168847]
 [1.         0.2661852  0.09098886 ... 0.9922344  0.6541954  1.        ]
 [0.3000161  0.5417113  0.36873934 ... 0.8259236  0.21330342 0.31933698]]"
19,Am,"[[0.0116368  0.00995275 0.0091227  0.00628281 0.8526171  0.25164217
  0.03906384 0.02830951 0.2731272  0.0296645  0.02788811 0.08531485
  0.26466432 0.567354   0.6204306  0.48976794 0.22174087 0.17039926
  0.18169823 0.19525631 0.18163086 0.08544874 0.01836062 0.02657936
  0.03735742 0.03028247 0.02703161 0.02585471 0.03174799 0.03539169
  0.02874386 0.01589339 0.01474152 0.01632642 0.02937759 0.01667365
  0.0090096  0.01347116 0.01388111 0.01366013 0.08850169 0.9188502
  1.         0.40002733 0.38072067 1.         1.         0.9385169
  0.817827   0.78201723 0.80786455 0.7331104  0.72587323 0.6007679
  0.5537076  0.55343795 0.5912513  0.61711323 0.6097921 ]
 [0.00872132 0.00643191 0.00682773 0.00656168 0.7270445  0.1667952
  0.02423714 0.0144268  0.09448825 0.00715236 0.00909664 0.02867924
  0.10311105 0.220104   0.19817245 0.19812225 0.08487306 0.06050619
  0.06435641 0.07120524 0.07342561 0.05730512 0.00928762 0.00983611
  0.010919   0.01059119 0.00794258 0.00768422 0.01136171 0.01078961
  0.00970336 0.006401   0.00963771 0.01432218 0.01273946 0.00761721
  0.00457758 0.01180951 0.00814409 0.01139329 0.11950918 1.
  0.93596745 0.15052366 0.20531929 0.33052117 0.30825987 0.28940666
  0.27003902 0.24452601 0.26044706 0.2535485  0.22316425 0.20512967
  0.17854476 0.1847866  0.18580298 0.21498092 0.23990545]
 [0.0149737  0.00954383 0.00848141 0.01189672 0.591981   0.1761353
  0.05458496 0.0246674  0.0174303  0.00496627 0.00488829 0.00601893
  0.03038875 0.0414101  0.02708933 0.03422078 0.01663228 0.01348278
  0.01169396 0.02169495 0.01718918 0.03050584 0.02098488 0.00984966
  0.01147808 0.02048455 0.01749425 0.019432   0.01845139 0.01281176
  0.01840601 0.0245188  0.02371618 0.01262411 0.02016512 0.02339546
  0.024973   0.0114056  0.02508458 0.05649879 0.19579937 0.8168801
  0.55980974 0.30561695 0.34596053 0.06915505 0.01496835 0.01400794
  0.0134561  0.01415224 0.01672147 0.01521401 0.01205567 0.01313013
  0.01343328 0.01518821 0.01725566 0.01663406 0.03205267]
 [0.03849752 0.02852429 0.01877742 0.02774083 0.4766534  0.20305456
  0.1455141  0.11877176 0.03361085 0.00524491 0.00498382 0.00354382
  0.06431793 0.30945852 0.32568362 0.30475715 0.2919971  0.30255958
  0.30097058 0.32048547 0.31721112 0.32276088 0.3445677  0.32523417
  0.32477722 0.34121928 0.33855572 0.3457759  0.34374648 0.33932975
  0.35341427 0.35390717 0.33593106 0.31587115 0.32902884 0.35437116
  0.3561498  0.33273047 0.35453865 0.43301398 0.49609318 0.46007124
  0.2946839  0.68354195 0.7495404  0.31486398 0.088845   0.06765658
  0.05787586 0.06190929 0.07478291 0.08358195 0.07020893 0.05824208
  0.05172846 0.06946293 0.09104553 0.1058441  0.11774617]
 [0.11526185 0.09098634 0.071316   0.09545247 0.4747053  0.21029027
  0.21184072 0.20777817 0.06191312 0.00990148 0.00647105 0.00667745
  0.1041827  0.7298907  1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         0.45218822
  0.35089737 1.         1.         0.57282853 0.1828099  0.13336504
  0.11178503 0.11574606 0.13840118 0.17005472 0.14540589 0.10567903
  0.09285007 0.12314352 0.16170968 0.21934673 0.25532362]
 [0.32161972 0.21316445 0.2137112  0.20558466 0.5264965  0.21385913
  0.13585004 0.10438332 0.09311468 0.01402454 0.00424551 0.00339595
  0.04592564 0.17162767 0.23019733 0.24052143 0.24723074 0.23746361
  0.24851993 0.2515777  0.25086462 0.24602525 0.22604968 0.23251715
  0.27925822 0.24849522 0.2391321  0.24048229 0.2363918  0.2659533
  0.27088353 0.22969973 0.22686918 0.21212362 0.24064463 0.2535835
  0.23831975 0.22594777 0.23215324 0.30391505 0.39679837 0.15810518
  0.15375036 0.4206671  0.4193569  0.24779233 0.09650353 0.05441927
  0.03801044 0.04045787 0.05882076 0.10208929 0.08671323 0.0410873
  0.03385474 0.04704829 0.0687822  0.14431061 0.20521726]
 [0.49338698 0.381264   0.29564375 0.29473183 0.672073   0.41991693
  0.2127678  0.1472245  0.22600032 0.02660294 0.00300802 0.00364619
  0.00974808 0.02120164 0.01947789 0.01953397 0.01865229 0.01414333
  0.01750866 0.01863672 0.02114817 0.01731478 0.01566502 0.02096683
  0.0509533  0.02682534 0.014465   0.0142484  0.013662   0.03105177
  0.03717377 0.0144948  0.016595   0.01621851 0.01961963 0.01516587
  0.01366678 0.01086949 0.01380849 0.02549413 0.08290954 0.09826539
  0.11632539 0.17290142 0.1316392  0.06282464 0.03777488 0.03476198
  0.0303177  0.02697155 0.02544519 0.03490653 0.03732068 0.02988942
  0.02285527 0.02423881 0.02718784 0.05316613 0.09145735]
 [0.5233972  0.4496662  0.40396988 0.4628768  0.833279   0.6662342
  0.42374775 0.33618474 0.42344028 0.16887346 0.06357551 0.04989832
  0.08316194 0.1371537  0.12193048 0.10829565 0.0823459  0.06884127
  0.07815015 0.07863826 0.08943938 0.07814582 0.07583238 0.08330627
  0.1035324  0.08304713 0.06200053 0.05780174 0.04970647 0.06514755
  0.06266525 0.05190966 0.05466915 0.06331421 0.0575033  0.04456758
  0.03628793 0.03066852 0.03220491 0.03604539 0.14837393 0.34348378
  0.4565489  0.774144   0.31834856 0.1724658  0.11391407 0.11248357
  0.10568981 0.09989275 0.09454481 0.10083064 0.10627422 0.10208908
  0.08899134 0.08990393 0.09983888 0.12446804 0.20903718]
 [0.54515064 0.64905757 0.61047655 0.6825869  0.95596385 0.9570254
  0.8990119  0.85573417 0.7302352  0.63071483 0.5018974  0.4858699
  0.62299895 0.71431524 0.4938452  0.2633445  0.07327121 0.03794985
  0.04680685 0.06347846 0.06473276 0.04328566 0.03351611 0.04611587
  0.07090988 0.04210491 0.02375375 0.02030881 0.02111311 0.04130242
  0.03764058 0.01648442 0.01541533 0.01875031 0.02523209 0.02251267
  0.01333387 0.01120664 0.01088295 0.01358406 0.06490704 0.2748773
  0.33154982 0.33032587 0.25689903 0.6071355  0.5782555  0.5819412
  0.5776033  0.5722121  0.57375    0.5964114  0.59307694 0.587958
  0.5497056  0.566809   0.57263905 0.6259237  0.66751266]
 [0.9912182  1.         1.         1.         0.98798794 1.
  1.         1.         1.         1.         1.         1.
  1.         1.         0.6831382  0.36291388 0.06178672 0.02260213
  0.03226114 0.05680208 0.05376003 0.02370355 0.01326857 0.02867767
  0.05180141 0.02380522 0.00881751 0.00898181 0.0140256  0.03542771
  0.025863   0.00602177 0.00396532 0.00683893 0.01762021 0.01648916
  0.00618649 0.00566258 0.0079225  0.01245703 0.06237786 0.34461758
  0.39872748 0.35948882 0.35165676 0.9854263  0.9675894  1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.        ]
 [1.         0.7781865  0.670444   0.8337129  1.         0.79761165
  0.5778314  0.55106616 0.7895611  0.6107444  0.47273535 0.40279603
  0.2745901  0.2339518  0.18725184 0.1800098  0.02254321 0.00546183
  0.01556679 0.04163269 0.0417679  0.01291794 0.00730892 0.02674115
  0.05164641 0.01939848 0.00844961 0.00902878 0.01429414 0.03448752
  0.02141757 0.00685899 0.00640234 0.00761292 0.02019909 0.01670361
  0.00544977 0.00478713 0.00623317 0.00907811 0.04081946 0.3886522
  0.42702222 0.25429368 0.2730668  0.48854402 0.45062616 0.473384
  0.44721583 0.4513552  0.44294465 0.42808595 0.4532629  0.4186298
  0.4697665  0.42419887 0.47012573 0.43894485 0.6268657 ]
 [0.12909395 0.09372815 0.08465634 0.09961089 0.91475856 0.48066625
  0.23519973 0.21553141 0.44697627 0.1447441  0.05501366 0.06869109
  0.0964884  0.18123518 0.23465456 0.21759571 0.06696754 0.05514714
  0.0675586  0.08480429 0.08539407 0.04490088 0.0230934  0.04012481
  0.05955271 0.0402316  0.03459428 0.03530962 0.0393042  0.0503485
  0.03745906 0.02567929 0.0245495  0.02547929 0.04055766 0.02743731
  0.01647901 0.01675917 0.01655571 0.01647987 0.0578488  0.5124021
  0.54082954 0.38695917 0.33359095 0.4857934  0.41917202 0.42277682
  0.34281763 0.34151357 0.36996824 0.29134825 0.37000796 0.25238872
  0.28649735 0.24541971 0.30996886 0.29001665 0.43258867]]"
20,Am,"[[1.         0.99957126 1.         ... 0.03981702 0.06607574 0.20710385]
 [0.552672   0.32258922 0.31452143 ... 0.00798988 0.01790441 0.07868925]
 [0.41013762 0.42972708 0.2535874  ... 0.0173136  0.03098714 0.09522551]
 ...
 [0.2684563  0.07888372 0.07085554 ... 0.7754951  0.79642    0.66716003]
 [0.52163357 0.2586021  0.18383412 ... 0.50645477 0.57434964 0.5973355 ]
 [0.95577466 0.9926597  0.71035886 ... 0.25797632 0.312497   0.4102199 ]]"
21,Am,"[[0.34052095 0.3285441  0.32632765 ... 0.8577651  1.         0.        ]
 [0.3889084  0.30634913 0.36445627 ... 0.5224231  0.962441   0.        ]
 [0.61332726 0.4353587  0.45450512 ... 0.35032868 0.6787742  0.        ]
 ...
 [0.8560973  0.900149   0.8982331  ... 0.51403064 0.8526728  0.        ]
 [0.7006536  0.66168964 0.6849357  ... 0.74324137 0.8881516  0.        ]
 [0.55082935 0.420741   0.3863577  ... 1.         0.9972701  0.        ]]"
22,Am,"[[0.41821223 0.50901395 0.5099784  ... 0.02503938 0.02632434 0.26726943]
 [0.39283344 0.42859825 0.4389362  ... 0.16910237 0.16766338 0.22366394]
 [0.36913493 0.46431205 0.63543904 ... 0.56359303 0.53510046 0.35973302]
 ...
 [0.89337504 0.90435547 0.80275494 ... 0.17069738 0.16502875 1.        ]
 [1.         1.         1.         ... 0.05679874 0.05706172 0.90057594]
 [0.5392331  0.58626926 0.6536965  ... 0.01692038 0.02450374 0.66610825]]"
